Date,Open,High,Low,Close,Adj_Close,Volume,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,ten_3mo,ten_two,thirty_five,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,x,y,class
5/4/2018,2621.45,2670.93,2615.32,2663.42,2663.42,3327220000,0.01264915,3,0.013179484,-0.07707901,1,1.11,0.44,0.34,0.19,0.21,0.27,0.12,0.15,0.12,0.05,0.07,0.1,0.8197566,-1.4383048,1
5/7/2018,2680.34,2683.35,2664.7,2672.63,2672.63,3237960000,0.003446044,1,0.012588723,-0.093170803,1,1.09,0.46,0.34,0.19,0.2,0.24,0.15,0.14,0.12,0.05,0.07,0.1,0.6194216,-1.3297915,1
5/8/2018,2670.26,2676.34,2655.2,2671.92,2671.92,3717570000,-0.000265727,1,0.012009154,0.050775156,2,1.1,0.46,0.32,0.18,0.21,0.25,0.15,0.15,0.12,0.04,0.07,0.09,0.6816936,-1.313062,1
5/9/2018,2678.12,2701.27,2674.14,2697.79,2697.79,3909500000,0.009589331,2,0.012026881,0.10578643,3,1.12,0.46,0.32,0.17,0.22,0.27,0.14,0.16,0.12,0.04,0.07,0.09,0.8230873,-1.3439445,1
5/10/2018,2705.02,2726.11,2704.54,2723.07,2723.07,3333050000,0.009283639,1,0.011837926,-0.056638352,1,1.07,0.43,0.29,0.15,0.22,0.27,0.15,0.14,0.11,0.03,0.07,0.08,0.5895802,-1.3065654,1
5/11/2018,2722.7,2732.86,2717.45,2727.72,2727.72,2862700000,0.00170472,1,0.011454805,-0.18537799,1,1.05,0.43,0.26,0.14,0.22,0.26,0.15,0.15,0.1,0.03,0.06,0.07,0.5971449,-1.3250623,1
5/14/2018,2738.47,2742.1,2725.47,2730.13,2730.13,2972660000,0.000882742,1,0.011196353,-0.151220117,2,1.07,0.45,0.28,0.16,0.19,0.27,0.15,0.15,0.11,0.04,0.06,0.07,0.6358627,-1.2945968,1
5/15/2018,2718.59,2718.59,2701.91,2711.45,2711.45,3290680000,-0.006889303,1,0.011139243,-0.058863143,3,1.16,0.5,0.28,0.17,0.22,0.27,0.17,0.17,0.12,0.04,0.06,0.06,0.72955525,-1.32422,1
5/16/2018,2712.62,2727.76,2712.17,2722.46,2722.46,3202670000,0.004044137,2,0.01113919,-0.082174964,1,1.17,0.51,0.27,0.17,0.23,0.26,0.18,0.18,0.11,0.04,0.07,0.05,0.62702537,-1.3812689,1
5/17/2018,2719.71,2731.96,2711.36,2720.13,2720.13,3475400000,-0.000856577,1,0.01103587,-0.002567388,2,1.19,0.54,0.31,0.18,0.22,0.25,0.18,0.19,0.13,0.04,0.08,0.06,0.6716908,-1.3505383,1
5/18/2018,2717.35,2719.5,2709.18,2712.97,2712.97,3368690000,-0.002639174,1,0.010652532,-0.031652461,1,1.15,0.51,0.3,0.18,0.23,0.23,0.16,0.19,0.12,0.04,0.08,0.06,0.5895998,-1.3191792,1
5/21/2018,2735.39,2739.19,2725.7,2733.01,2733.01,3019890000,0.007332575,2,0.01059912,-0.131212167,1,1.13,0.48,0.3,0.21,0.21,0.23,0.15,0.17,0.12,0.04,0.07,0.07,0.6282484,-1.3442944,1
5/22/2018,2738.34,2742.24,2721.88,2724.44,2724.44,3366310000,-0.003145601,1,0.009790636,-0.031280114,2,1.13,0.47,0.31,0.2,0.21,0.25,0.14,0.17,0.12,0.04,0.08,0.07,0.6571665,-1.3064935,1
5/23/2018,2713.98,2733.33,2709.54,2733.29,2733.29,3326290000,0.003237856,2,0.009597225,-0.040870143,1,1.09,0.48,0.34,0.19,0.18,0.24,0.14,0.16,0.12,0.06,0.08,0.08,0.5845132,-1.2763327,1
5/24/2018,2730.94,2731.97,2707.38,2727.76,2727.76,3256030000,-0.002027304,1,0.009411935,-0.056711238,1,1.07,0.48,0.31,0.18,0.19,0.22,0.15,0.17,0.11,0.05,0.08,0.07,0.5794193,-1.2725632,1
5/25/2018,2723.6,2727.36,2714.99,2721.33,2721.33,2995260000,-0.002362815,1,0.009331834,-0.125890042,1,1.03,0.45,0.33,0.17,0.2,0.21,0.12,0.16,0.12,0.05,0.08,0.08,0.58387065,-1.2771865,1
5/29/2018,2705.11,2710.67,2676.81,2689.86,2689.86,3736890000,-0.011699494,1,0.009621133,0.091313271,2,0.84,0.45,0.38,0.13,0.11,0.15,0.11,0.15,0.13,0.06,0.1,0.09,0.8745367,-1.2784772,1
5/30/2018,2702.43,2729.34,2702.43,2724.01,2724.01,3561050000,0.012536665,2,0.009677094,0.040719946,1,0.9,0.42,0.34,0.14,0.15,0.19,0.11,0.14,0.12,0.05,0.09,0.08,0.63900393,-1.2549957,1
5/31/2018,2720.98,2722.5,2700.68,2705.27,2705.27,4235370000,-0.00692722,1,0.009636192,0.232599182,2,0.9,0.43,0.32,0.15,0.15,0.17,0.14,0.14,0.1,0.05,0.08,0.09,0.83218634,-1.249836,1
6/1/2018,2718.7,2736.93,2718.7,2734.62,2734.62,3684130000,0.010732753,2,0.009334204,0.070663994,1,0.97,0.42,0.3,0.18,0.18,0.19,0.14,0.13,0.11,0.04,0.07,0.08,0.6016157,-1.2510253,1
6/4/2018,2741.67,2749.16,2740.54,2746.87,2746.87,3376510000,0.004459621,1,0.008544998,-0.019514787,1,1,0.42,0.3,0.19,0.17,0.22,0.12,0.14,0.11,0.05,0.06,0.08,0.5564391,-1.2400745,1
6/5/2018,2748.46,2752.61,2739.51,2748.8,2748.8,3517790000,0.000702125,1,0.008414763,0.02075144,2,0.98,0.43,0.31,0.19,0.19,0.17,0.13,0.14,0.11,0.05,0.07,0.08,0.63628525,-1.2541301,1
6/6/2018,2753.25,2772.39,2748.46,2772.35,2772.35,3651640000,0.008494598,2,0.008393601,0.057204749,3,1.02,0.45,0.32,0.18,0.19,0.2,0.13,0.16,0.12,0.04,0.08,0.08,0.7792434,-1.2527198,1
6/7/2018,2774.84,2779.9,2760.16,2770.37,2770.37,3711330000,-0.000714706,1,0.008226158,0.072366039,4,0.99,0.43,0.31,0.18,0.19,0.19,0.13,0.14,0.11,0.05,0.07,0.08,0.81061894,-1.208052,1
6/8/2018,2765.84,2779.39,2763.59,2779.03,2779.03,3123210000,0.003116195,2,0.007975265,-0.096400775,1,1,0.43,0.31,0.19,0.18,0.2,0.13,0.14,0.11,0.05,0.07,0.08,0.57130915,-1.2645053,1
6/11/2018,2780.18,2790.21,2780.17,2782,2782,3232330000,0.001067577,1,0.007890726,-0.063620383,2,1.02,0.44,0.3,0.17,0.21,0.2,0.14,0.14,0.11,0.05,0.06,0.08,0.6122212,-1.2461567,1
6/12/2018,2785.6,2789.8,2778.78,2786.85,2786.85,3401010000,0.001740316,2,0.007776342,-0.00528752,3,1.04,0.42,0.28,0.18,0.21,0.23,0.13,0.14,0.1,0.05,0.06,0.07,0.75526017,-1.2503228,1
6/13/2018,2787.94,2791.47,2774.65,2775.63,2775.63,3779230000,-0.004042326,1,0.007602418,0.102767933,4,1.04,0.39,0.25,0.15,0.26,0.24,0.12,0.14,0.1,0.03,0.06,0.06,0.8073375,-1.2316887,1
6/14/2018,2783.21,2789.06,2776.52,2782.49,2782.49,3526890000,0.002465418,2,0.007531923,0.027806975,1,1,0.35,0.24,0.13,0.28,0.24,0.1,0.12,0.09,0.04,0.05,0.06,0.5481518,-1.2418972,1
6/15/2018,2777.78,2782.81,2761.73,2779.66,2779.66,5428790000,-0.00101811,1,0.007548225,0.56673868,2,0.99,0.38,0.24,0.13,0.28,0.2,0.13,0.13,0.08,0.04,0.05,0.07,0.9520763,-1.245624,1
6/18/2018,2765.79,2774.99,2757.12,2773.75,2773.75,3287150000,-0.002130689,1,0.007773231,-0.049264662,1,0.98,0.36,0.25,0.19,0.22,0.21,0.11,0.13,0.09,0.03,0.06,0.07,0.5648576,-1.2529267,1
6/19/2018,2752.01,2765.05,2743.19,2762.59,2762.59,3661470000,-0.004039687,1,0.007883182,0.059783847,2,0.95,0.35,0.25,0.19,0.21,0.2,0.1,0.13,0.07,0.05,0.06,0.07,0.65966254,-1.26575,1
6/20/2018,2769.73,2774.86,2763.91,2767.32,2767.32,3327600000,0.001709235,2,0.007723538,-0.035998868,1,0.99,0.37,0.26,0.2,0.22,0.2,0.11,0.13,0.09,0.04,0.06,0.07,0.5601599,-1.2584797,1
6/21/2018,2769.28,2769.28,2744.39,2749.76,2749.76,3300060000,-0.006386012,1,0.007792862,-0.042098057,1,0.96,0.34,0.27,0.18,0.22,0.22,0.09,0.12,0.09,0.04,0.07,0.07,0.5699721,-1.2494104,1
6/22/2018,2760.79,2764.17,2752.68,2754.88,2754.88,5450550000,0.00185852,2,0.007569658,0.570073294,2,0.97,0.34,0.27,0.18,0.22,0.23,0.09,0.12,0.09,0.04,0.07,0.07,0.9768949,-1.2241987,1
6/25/2018,2742.94,2742.94,2698.67,2717.07,2717.07,3655080000,-0.013915725,1,0.008474386,0.052424064,1,0.94,0.33,0.27,0.2,0.21,0.2,0.09,0.12,0.08,0.04,0.08,0.07,0.59505224,-1.2446796,1
6/26/2018,2722.12,2732.91,2715.6,2723.06,2723.06,3555090000,0.002199731,2,0.007956123,0.023846868,1,0.95,0.35,0.28,0.21,0.19,0.2,0.1,0.12,0.09,0.04,0.07,0.08,0.56266356,-1.2505122,1
6/27/2018,2728.45,2746.09,2699.38,2699.63,2699.63,3776090000,-0.008678967,1,0.008159081,0.085496685,2,0.9,0.31,0.26,0.17,0.23,0.19,0.07,0.12,0.08,0.04,0.07,0.07,0.6985901,-1.2735689,1
6/28/2018,2698.69,2724.34,2691.99,2716.31,2716.31,3428140000,0.006140684,2,0.008275013,-0.014894231,1,0.91,0.32,0.24,0.18,0.22,0.19,0.08,0.13,0.08,0.03,0.07,0.06,0.5711002,-1.262049,1
6/29/2018,2727.13,2743.26,2718.03,2718.37,2718.37,3565620000,0.000757807,1,0.008182109,0.022717983,2,0.92,0.33,0.25,0.18,0.22,0.19,0.11,0.1,0.08,0.04,0.06,0.07,0.63547415,-1.2576034,1
7/2/2018,2704.95,2727.26,2698.95,2726.71,2726.71,3073650000,0.003058631,2,0.008409585,-0.117438842,1,0.89,0.3,0.24,0.16,0.2,0.23,0.08,0.1,0.08,0.04,0.05,0.07,0.57230645,-1.2711269,1
7/3/2018,2733.27,2736.58,2711.16,2713.22,2713.22,1911470000,-0.004971952,1,0.008678434,-0.448103388,1,0.85,0.3,0.24,0.14,0.21,0.2,0.1,0.09,0.07,0.04,0.06,0.07,0.7183013,-1.1995748,1
7/5/2018,2724.19,2737.83,2716.02,2736.61,2736.61,2953420000,0.008547071,2,0.008616683,-0.144832258,2,0.88,0.29,0.21,0.15,0.21,0.23,0.1,0.09,0.06,0.04,0.04,0.07,0.6426743,-1.286094,1
7/6/2018,2737.68,2764.41,2733.52,2759.82,2759.82,2554780000,0.008409969,1,0.008746223,-0.258591897,1,0.85,0.29,0.23,0.16,0.21,0.19,0.11,0.07,0.07,0.04,0.05,0.07,0.5933452,-1.2497321,1
7/9/2018,2775.62,2784.65,2770.73,2784.17,2784.17,3050040000,0.008745874,2,0.008831896,-0.114988261,2,0.88,0.29,0.21,0.17,0.19,0.23,0.09,0.09,0.07,0.04,0.04,0.06,0.6529914,-1.2903869,1
7/10/2018,2788.56,2795.58,2786.24,2793.84,2793.84,3063850000,0.003461186,1,0.008805443,-0.111423451,3,0.88,0.28,0.2,0.16,0.21,0.23,0.1,0.08,0.06,0.04,0.04,0.06,0.71859723,-1.2501038,1
7/11/2018,2779.82,2785.91,2770.77,2774.02,2774.02,2964740000,-0.007144866,1,0.009085551,-0.139938812,1,0.88,0.27,0.21,0.17,0.22,0.22,0.09,0.07,0.08,0.03,0.04,0.06,0.57445323,-1.2636076,1
7/12/2018,2783.14,2799.22,2781.53,2798.29,2798.29,2821690000,0.008673154,2,0.009156485,-0.179800648,1,0.87,0.25,0.2,0.19,0.22,0.21,0.08,0.07,0.08,0.02,0.04,0.06,0.59886014,-1.2868676,1
7/13/2018,2796.93,2804.53,2791.69,2801.31,2801.31,2614000000,0.001078067,1,0.009136083,-0.237328426,1,0.85,0.24,0.21,0.18,0.21,0.22,0.07,0.07,0.07,0.03,0.04,0.07,0.5919995,-1.2552311,1
7/16/2018,2797.36,2801.19,2793.39,2798.43,2798.43,2812230000,-0.001029148,1,0.008910353,-0.177343257,2,0.84,0.26,0.21,0.18,0.2,0.2,0.08,0.08,0.07,0.03,0.05,0.06,0.60869175,-1.2510688,1
7/17/2018,2789.34,2814.19,2789.24,2809.55,2809.55,3050730000,0.003957929,2,0.008917976,-0.106102817,3,0.84,0.24,0.21,0.17,0.2,0.23,0.07,0.07,0.07,0.03,0.05,0.06,0.76221347,-1.2569941,1
7/18/2018,2811.35,2816.76,2805.89,2815.62,2815.62,3089780000,0.002155831,1,0.008549094,-0.094980283,4,0.88,0.28,0.22,0.17,0.26,0.17,0.09,0.08,0.07,0.04,0.05,0.06,0.8128716,-1.2292273,1
7/19/2018,2809.37,2812.05,2799.77,2804.49,2804.49,3266700000,-0.003968636,1,0.008646848,-0.041099194,5,0.84,0.24,0.22,0.16,0.24,0.2,0.07,0.07,0.07,0.03,0.06,0.06,0.9207158,-1.2255191,1
7/20/2018,2804.55,2809.7,2800.01,2801.83,2801.83,3230210000,-0.00094938,2,0.008383806,-0.050559839,1,0.9,0.29,0.26,0.17,0.25,0.19,0.08,0.09,0.08,0.04,0.07,0.07,0.5599751,-1.2596301,1
7/23/2018,2799.17,2808.61,2795.14,2806.98,2806.98,2907430000,0.001834712,3,0.00835168,-0.142246744,1,0.97,0.32,0.27,0.2,0.23,0.22,0.08,0.11,0.09,0.04,0.08,0.06,0.63773596,-1.3121601,1
7/24/2018,2820.68,2829.99,2811.12,2820.4,2820.4,3417530000,0.00475819,4,0.007723373,0.007260415,2,0.93,0.32,0.25,0.17,0.23,0.21,0.11,0.09,0.08,0.04,0.07,0.06,0.87486404,-1.4138741,1
7/25/2018,2817.73,2848.03,2817.73,2846.07,2846.07,3553010000,0.009019455,5,0.007881921,0.048125482,3,0.93,0.28,0.24,0.19,0.22,0.24,0.08,0.08,0.08,0.04,0.06,0.06,1.0066528,-1.4940348,1
7/26/2018,2835.49,2845.57,2835.26,2837.44,2837.44,3653330000,-0.003041474,1,0.007273282,0.077224432,4,0.99,0.29,0.24,0.2,0.22,0.28,0.09,0.08,0.09,0.03,0.07,0.05,0.81356305,-1.2347996,1
7/27/2018,2842.35,2843.17,2808.34,2818.82,2818.82,3415710000,-0.006605601,1,0.007365316,0.010113476,1,0.96,0.29,0.25,0.2,0.23,0.24,0.09,0.08,0.08,0.04,0.07,0.06,0.5674156,-1.2440921,1
7/30/2018,2819,2821.74,2798.11,2802.6,2802.6,3245770000,-0.005787483,2,0.007348712,-0.037268068,1,0.94,0.32,0.26,0.17,0.22,0.23,0.11,0.08,0.09,0.04,0.07,0.06,0.55316377,-1.2502933,1
7/31/2018,2809.73,2824.46,2808.06,2816.29,2816.29,3892100000,0.004861005,3,0.007198477,0.151225894,2,0.93,0.29,0.23,0.18,0.23,0.23,0.1,0.08,0.07,0.04,0.07,0.05,0.84349877,-1.384973,1
8/1/2018,2821.17,2825.83,2805.85,2813.36,2813.36,3496990000,-0.001041459,1,0.007109293,0.033039028,1,0.97,0.33,0.26,0.19,0.23,0.22,0.11,0.09,0.09,0.04,0.07,0.06,0.5562031,-1.2328854,1
8/2/2018,2800.48,2829.91,2796.34,2827.22,2827.22,3467380000,0.004902342,2,0.0072329,0.025555277,1,0.96,0.32,0.27,0.2,0.23,0.21,0.1,0.09,0.08,0.05,0.08,0.06,0.561619,-1.2528976,1
8/3/2018,2829.62,2840.38,2827.37,2840.35,2840.35,3030390000,0.00462267,1,0.006887355,-0.099793157,1,0.94,0.32,0.27,0.22,0.2,0.2,0.11,0.08,0.09,0.04,0.08,0.06,0.5622691,-1.2616338,1
8/6/2018,2840.29,2853.29,2835.98,2850.4,2850.4,2874540000,0.003525821,1,0.006731161,-0.144147061,1,0.89,0.3,0.28,0.18,0.21,0.2,0.09,0.07,0.09,0.05,0.08,0.06,0.56671727,-1.2586714,1
8/7/2018,2855.92,2863.43,2855.92,2858.45,2858.45,3162770000,0.002816212,1,0.006740541,-0.059730809,2,0.92,0.3,0.28,0.17,0.22,0.23,0.08,0.08,0.08,0.06,0.08,0.06,0.6120765,-1.2501512,1
8/8/2018,2856.79,2862.44,2853.09,2857.7,2857.7,2972200000,-0.000262449,1,0.006502257,-0.116383911,1,0.9,0.28,0.29,0.18,0.2,0.24,0.09,0.06,0.09,0.04,0.09,0.07,0.5639235,-1.2579151,1
8/9/2018,2857.19,2862.48,2851.98,2853.58,2853.58,3047050000,-0.0014438,1,0.006254074,-0.093036633,2,0.87,0.29,0.28,0.19,0.19,0.2,0.1,0.06,0.09,0.04,0.08,0.07,0.6096867,-1.2478144,1
8/10/2018,2838.9,2842.2,2825.81,2833.28,2833.28,3256040000,-0.007164841,1,0.006562359,-0.031086678,3,0.82,0.26,0.28,0.18,0.19,0.19,0.07,0.07,0.07,0.05,0.09,0.07,0.7167404,-1.249579,1
8/13/2018,2835.46,2843.4,2819.88,2821.93,2821.93,3158450000,-0.00402207,2,0.00686516,-0.058647193,1,0.82,0.27,0.3,0.16,0.2,0.19,0.07,0.07,0.07,0.06,0.09,0.08,0.55322343,-1.2497091,1
8/14/2018,2827.88,2843.11,2826.58,2839.96,2839.96,2976970000,0.006348681,3,0.006755201,-0.11100615,1,0.81,0.26,0.29,0.17,0.19,0.19,0.08,0.06,0.07,0.05,0.09,0.08,0.65919274,-1.3068212,1
8/15/2018,2827.95,2827.95,2802.49,2818.37,2818.37,3645070000,-0.007660456,1,0.007278853,0.085127915,2,0.79,0.25,0.3,0.16,0.22,0.16,0.07,0.05,0.08,0.05,0.09,0.08,0.6944835,-1.2657934,1
8/16/2018,2831.44,2850.49,2831.44,2840.69,2840.69,3219880000,0.007857246,2,0.007508035,-0.040753126,1,0.8,0.24,0.28,0.17,0.21,0.18,0.07,0.05,0.07,0.05,0.08,0.08,0.57249135,-1.2638131,1
8/17/2018,2838.32,2855.63,2833.73,2850.13,2850.13,3024100000,0.00331213,1,0.007697368,-0.097724889,1,0.82,0.26,0.28,0.19,0.2,0.17,0.07,0.07,0.07,0.05,0.08,0.08,0.56647563,-1.2561036,1
8/20/2018,2853.93,2859.76,2850.62,2857.05,2857.05,2748020000,0.002422079,1,0.007611522,-0.178020074,1,0.76,0.22,0.29,0.19,0.18,0.17,0.05,0.05,0.07,0.05,0.09,0.08,0.58351743,-1.2547052,1
8/21/2018,2861.51,2873.23,2861.32,2862.96,2862.96,3147140000,0.002064297,1,0.007476528,-0.059348663,2,0.77,0.24,0.27,0.17,0.2,0.16,0.06,0.06,0.07,0.05,0.08,0.07,0.61602646,-1.2494017,1
8/22/2018,2860.99,2867.54,2856.05,2861.82,2861.82,2689560000,-0.000398348,1,0.007150869,-0.19189904,1,0.73,0.22,0.29,0.15,0.19,0.17,0.05,0.05,0.07,0.05,0.09,0.08,0.58528924,-1.2500151,1
8/23/2018,2860.29,2868.78,2854.03,2856.98,2856.98,2713910000,-0.001694097,1,0.007231937,-0.181109,2,0.74,0.21,0.25,0.15,0.2,0.18,0.05,0.06,0.06,0.04,0.08,0.07,0.6056016,-1.2422758,1
8/24/2018,2862.35,2876.16,2862.35,2874.69,2874.69,2596190000,0.006160664,2,0.00691518,-0.210118345,1,0.73,0.19,0.25,0.16,0.19,0.19,0.05,0.04,0.06,0.04,0.07,0.08,0.5926221,-1.2684861,1
8/27/2018,2884.69,2898.25,2884.69,2896.74,2896.74,2854080000,0.007612005,3,0.006861334,-0.127985918,2,0.73,0.18,0.26,0.13,0.22,0.2,0.03,0.04,0.07,0.04,0.07,0.08,0.7338446,-1.3216368,1
8/28/2018,2901.45,2903.77,2893.5,2897.52,2897.52,2683190000,0.000269196,1,0.006659488,-0.177293771,1,0.75,0.21,0.26,0.15,0.19,0.2,0.06,0.04,0.07,0.04,0.08,0.07,0.5768429,-1.253383,1
8/29/2018,2900.62,2916.5,2898.4,2914.04,2914.04,2791860000,0.005669105,2,0.006604576,-0.140786512,2,0.76,0.22,0.24,0.15,0.2,0.19,0.08,0.03,0.07,0.04,0.07,0.06,0.6345617,-1.27669,1
8/30/2018,2908.94,2912.46,2895.22,2901.13,2901.13,2802180000,-0.00444999,1,0.006379755,-0.133836488,3,0.75,0.22,0.25,0.17,0.19,0.17,0.08,0.03,0.07,0.04,0.07,0.07,0.7106113,-1.2449427,1
8/31/2018,2898.37,2906.32,2891.73,2901.52,2901.52,2880260000,0.000134412,2,0.00640354,-0.105873539,4,0.75,0.24,0.28,0.17,0.18,0.16,0.08,0.04,0.07,0.05,0.09,0.07,0.82442987,-1.2163256,1
9/4/2018,2896.96,2900.18,2885.13,2896.72,2896.72,3077060000,-0.001657047,1,0.006398271,-0.044552277,5,0.77,0.24,0.29,0.16,0.2,0.17,0.07,0.05,0.07,0.05,0.09,0.08,0.91185075,-1.2075236,1
9/5/2018,2891.59,2894.21,2876.92,2888.6,2888.6,3241250000,-0.00281105,1,0.006533442,0.006383361,6,0.76,0.24,0.31,0.16,0.19,0.17,0.06,0.05,0.08,0.05,0.1,0.08,0.98561215,-1.2093313,1
9/6/2018,2888.64,2892.05,2867.29,2878.05,2878.05,3139590000,-0.003665676,1,0.006825107,-0.023860757,1,0.75,0.24,0.3,0.17,0.2,0.14,0.07,0.05,0.07,0.05,0.1,0.08,0.5726722,-1.2425164,1
9/7/2018,2868.26,2883.81,2864.12,2871.68,2871.68,2946270000,-0.002218214,2,0.007000258,-0.079995435,1,0.8,0.23,0.29,0.16,0.23,0.18,0.07,0.04,0.07,0.05,0.09,0.08,0.555876,-1.2567703,1
9/10/2018,2881.39,2886.93,2875.94,2877.13,2877.13,2731400000,0.001894249,3,0.00676942,-0.143545181,1,0.8,0.21,0.26,0.18,0.22,0.19,0.05,0.05,0.06,0.05,0.08,0.07,0.6248777,-1.2942466,1
9/11/2018,2871.57,2892.52,2866.78,2887.89,2887.89,2899660000,0.003725904,4,0.006782634,-0.078607541,2,0.83,0.22,0.26,0.16,0.24,0.21,0.07,0.04,0.07,0.04,0.08,0.07,0.8396919,-1.387167,1
9/12/2018,2888.29,2894.65,2879.2,2888.92,2888.92,3264930000,0.000356535,1,0.006681043,0.037582313,3,0.81,0.23,0.24,0.17,0.23,0.18,0.08,0.05,0.06,0.04,0.07,0.07,0.7115306,-1.2368909,1
9/13/2018,2896.85,2906.76,2896.39,2904.18,2904.18,3254930000,0.005254495,2,0.006307977,0.03663652,1,0.82,0.21,0.24,0.18,0.22,0.21,0.07,0.04,0.06,0.04,0.07,0.07,0.5593244,-1.254064,1
9/14/2018,2906.38,2908.3,2895.77,2904.98,2904.98,3149800000,0.000275389,1,0.00596906,0.004102151,1,0.83,0.21,0.23,0.17,0.23,0.22,0.07,0.05,0.06,0.03,0.08,0.06,0.55642617,-1.2425641,1
9/17/2018,2903.83,2904.65,2886.16,2888.8,2888.8,2947760000,-0.005600942,1,0.005949183,-0.058542525,1,0.83,0.21,0.24,0.19,0.22,0.21,0.07,0.04,0.07,0.03,0.08,0.06,0.56258255,-1.2504884,1
9/18/2018,2890.74,2911.17,2890.43,2904.31,2904.31,3074610000,0.005340339,2,0.006136742,-0.005450874,2,0.88,0.24,0.26,0.19,0.22,0.23,0.07,0.06,0.07,0.04,0.09,0.06,0.63846713,-1.2775432,1
9/19/2018,2906.6,2912.36,2903.82,2907.95,2907.95,3280020000,0.001251741,1,0.005997696,0.063143132,3,0.92,0.27,0.27,0.2,0.22,0.23,0.08,0.07,0.08,0.04,0.08,0.07,0.7086418,-1.2347958,1
9/20/2018,2919.73,2934.8,2919.73,2930.75,2930.75,3337730000,0.007779579,2,0.006213085,0.083120307,4,0.9,0.26,0.25,0.2,0.21,0.23,0.08,0.07,0.07,0.04,0.08,0.06,0.81472933,-1.2203066,1
9/21/2018,2936.76,2940.91,2927.11,2929.67,2929.67,5607610000,-0.000368642,1,0.006199162,0.801865903,5,0.89,0.26,0.25,0.2,0.2,0.23,0.08,0.06,0.08,0.04,0.07,0.06,1.0429773,-1.1717516,1
9/24/2018,2921.83,2923.79,2912.63,2919.37,2919.37,3372210000,-0.003528158,1,0.006184382,0.08390041,1,0.86,0.25,0.25,0.16,0.22,0.23,0.06,0.07,0.08,0.04,0.07,0.06,0.55970323,-1.2249722,1
9/25/2018,2921.75,2923.95,2913.7,2915.56,2915.56,3285480000,-0.001306782,2,0.005964206,0.057610707,1,0.89,0.27,0.24,0.17,0.21,0.24,0.08,0.08,0.07,0.04,0.07,0.06,0.5466283,-1.2415535,1
9/26/2018,2916.98,2931.15,2903.28,2905.97,2905.97,3388620000,-0.003300103,1,0.006286713,0.088971749,2,0.86,0.23,0.23,0.17,0.21,0.25,0.06,0.07,0.06,0.04,0.08,0.05,0.6556362,-1.2604786,1
9/27/2018,2911.65,2927.22,2909.27,2914,2914,3060850000,0.002755662,2,0.006308339,-0.022379223,1,0.88,0.23,0.23,0.19,0.21,0.25,0.06,0.07,0.06,0.04,0.07,0.06,0.55702364,-1.2586054,1
9/28/2018,2910.03,2920.53,2907.5,2913.98,2913.98,3432300000,-6.86E-06,1,0.006209034,0.093472642,2,0.86,0.24,0.25,0.17,0.23,0.22,0.07,0.06,0.07,0.04,0.08,0.06,0.64528733,-1.255133,1
10/1/2018,2926.29,2937.06,2917.91,2924.59,2924.59,3364190000,0.003627859,2,0.006331657,0.067187457,1,0.86,0.27,0.28,0.17,0.2,0.22,0.08,0.06,0.08,0.05,0.09,0.06,0.55962306,-1.2454584,1
10/2/2018,2923.8,2931.42,2919.37,2923.43,2923.43,3401880000,-0.000396794,1,0.006259941,0.077139798,2,0.82,0.23,0.26,0.18,0.2,0.21,0.06,0.06,0.07,0.04,0.09,0.06,0.64650476,-1.2553861,1
10/3/2018,2931.69,2939.86,2921.36,2925.51,2925.51,3598710000,0.000710987,2,0.006233272,0.136255089,3,0.92,0.3,0.28,0.18,0.21,0.23,0.09,0.08,0.08,0.05,0.09,0.06,0.7658498,-1.2424347,1
10/4/2018,2919.35,2919.78,2883.92,2901.61,2901.61,3496860000,-0.008236806,1,0.006574626,0.101013968,1,0.97,0.32,0.3,0.2,0.21,0.24,0.1,0.08,0.09,0.05,0.1,0.06,0.56454504,-1.2195662,1
10/5/2018,2902.54,2909.64,2869.29,2885.57,2885.57,3328980000,-0.005558694,2,0.00696916,0.045372769,1,1,0.35,0.33,0.18,0.23,0.24,0.11,0.08,0.11,0.05,0.11,0.06,0.5438226,-1.2268008,1
10/9/2018,2882.51,2894.83,2874.27,2880.34,2880.34,3520500000,-0.001419971,1,0.007102287,0.097332676,2,0.96,0.33,0.32,0.21,0.19,0.23,0.1,0.07,0.1,0.06,0.09,0.07,0.65897214,-1.2599145,1
10/10/2018,2873.9,2874.02,2784.86,2785.68,2785.68,4501250000,-0.033980931,1,0.008780082,0.392537125,3,0.95,0.34,0.34,0.18,0.22,0.21,0.09,0.08,0.1,0.07,0.11,0.06,1.1588656,-1.2136334,1
10/11/2018,2776.87,2795.14,2710.51,2728.37,2728.37,4890630000,-0.021005216,2,0.010188501,0.499078829,4,0.87,0.29,0.32,0.17,0.22,0.19,0.09,0.06,0.09,0.05,0.11,0.07,1.0488716,-1.2427398,1
10/12/2018,2770.54,2775.77,2729.44,2767.13,2767.13,3966040000,0.014007293,3,0.010675863,0.211345175,1,0.87,0.3,0.32,0.16,0.22,0.19,0.08,0.07,0.09,0.06,0.1,0.07,1.060323,-1.3798553,1
10/15/2018,2763.83,2775.99,2749.03,2750.79,2750.79,3300140000,-0.005940112,1,0.010887236,0.007601061,1,0.85,0.31,0.33,0.16,0.2,0.18,0.09,0.07,0.09,0.06,0.11,0.07,0.6679204,-1.2594724,1
