,id,year,month,copper_zscore,farm_products_zscore,farm_products_plus_zscore,fuels_and_power_zscore,furniture_zscore,industrial_commodities_zscore,lumber_zscore,machinery_zscore,metals_zscore,ppi_all_zscore,processed_foods_and_feeds_zscore,rubber_and_plastics_zscore,warehousing_zscore,copper_chg_zscore,farm_products_chg_zscore,farm_products_plus_chg_zscore,fuels_and_power_chg_zscore,furniture_chg_zscore,industrial_commodities_chg_zscore,lumber_chg_zscore,machinery_chg_zscore,metals_chg_zscore,ppi_all_chg_zscore,processed_foods_and_feeds_chg_zscore,rubber_and_plastics_chg_zscore,warehousing_chg_zscore
1117,200602.0,2006.0,2,2.7211751926143086,-0.4284310469031239,-0.4321047811405917,1.233851484983766,-0.014036576869109831,0.6331809428169017,-0.23891633708640944,-0.8722734076407015,1.0698015197194293,0.48837347830427597,-0.30453187497846906,0.7833853050177776,,0.508773289352791,-1.601484196269529,-1.1708562778563614,-3.588554156242556,-0.05505410731878581,-1.8652638185171042,0.12778046419383604,0.2849851760248915,0.7635582057162705,-1.6979374074466087,-0.6478328298226804,-0.28884084511488517,
1118,200603.0,2006.0,3,2.7978275893561206,-0.4771604841008603,-0.4718139510013845,1.1777743148967632,-0.04193857675019689,0.6262045403806529,-0.2462143868136373,-0.7481414761061724,1.0747146940523364,0.47449344058129717,-0.328717467686135,0.7342298343689534,,0.33303233420701556,-0.23611796795087323,-0.1845367881461939,-0.3190299904493633,-0.3366137589228963,-0.05272404595254936,-0.06223090431752368,1.9102042226089562,0.01643624199422647,-0.10504251297369284,-0.12610550861435071,-0.4959798406710205,
1119,200604.0,2006.0,4,3.8062380639730744,-0.4548145501925812,-0.5006143888453554,1.4102217194340785,-0.06884578105674033,0.7426832998894005,-0.27402406387778855,-0.7098754511488352,1.3374979685334227,0.5679784727403214,-0.3942741577720037,0.7037155303672907,,4.503057990179048,0.1147359890372092,-0.13750598752646265,1.2599975183946506,-0.3254183107673826,0.9707171370578052,-0.1920900293114973,0.5723297348286717,2.2247291551445865,0.7858779655656811,-0.32114439826112595,-0.3129393669421505,
1120,200605.0,2006.0,5,5.746387587242724,-0.5376302878435864,-0.5379505364201016,1.4375695672275224,-0.11981201765544303,0.8083303579319999,-0.2759341201797943,-0.7078781699654888,1.7473924022735383,0.6195461223791606,-0.3836474128093498,0.6744173960623504,,8.672998482042825,-0.40438038019034694,-0.17430598058495478,0.13753561866920927,-0.5961791138824029,0.5493232004792594,-0.02811951470519794,0.0072273684378717585,3.4845282952945005,0.4380455230865348,0.03801292467635358,-0.3009976102036251,
1121,200606.0,2006.0,6,4.942935936862257,-0.29856898451106534,-0.3265327579557222,1.2963571804581349,-0.10648233487420651,0.7549987731087333,-0.422727148652164,-0.6826839844411652,1.692595234961405,0.5938173510042408,-0.2681639776157668,0.6353043392624101,,-3.605818901506681,1.1845221008707354,0.8981464621811517,-0.7849551175825401,0.12740837529538895,-0.4370077158566648,-0.9453736985651787,0.36865773993664175,-0.4948984347316147,-0.20336387081264787,0.532346740570041,-0.39737183919376395,
1122,200607.0,2006.0,7,5.021142543613766,-0.20084060416679933,-0.24628079863013355,1.3058959690700038,-0.10615079420202735,0.748673368319472,-0.4939032671989939,-0.6467517136279567,1.765960944257101,0.5938871174199009,-0.23059650438410417,0.6415191025454217,,0.3399881049903296,0.48685124088806697,0.3326514551970683,0.04007080344176005,-0.018872961115572386,-0.047327286582806015,-0.46664299639400686,0.5359675713735558,0.6026354475579627,0.01071362812867357,0.16502163512529125,0.04770897672951022,
1123,200608.0,2006.0,8,4.3730463585102095,-0.03137451449156915,-0.20693360282047127,1.3698533079974897,-0.08095434488680366,0.7678727958507813,-0.604009899245861,-0.600479425638222,1.6306306973426774,0.6184910187387037,-0.33086996920877887,0.6255527914707136,,-2.9105351241150617,0.8409747409467168,0.15629880721303133,0.33789080040963143,0.26095718964932035,0.16427313720461462,-0.7131121007531942,0.6970751137629004,-1.1845504295061915,0.21429905151153072,-0.4848123120047306,-0.17009039361571815,
1124,200609.0,2006.0,9,4.0366400920004555,0.0625108174699491,-0.12173147900739668,0.7483638516358714,-0.06916270630145441,0.5132417563395767,-0.5903293875990477,-0.5674638337086608,1.5803057529044413,0.42015430106479545,-0.2598197554955513,0.6047367684610266,,-1.5155861689012131,0.4678805522936661,0.3539930922165513,-3.4133991790306233,0.11009919691083062,-2.1057767555583062,0.07058438034598873,0.49052287250496374,-0.4566001672210307,-1.6356728544085362,0.3228718479479337,-0.21771045875591336,
1125,200610.0,2006.0,10,3.5336417146525716,0.2159526808724269,-0.05867158680042284,0.050070127847964344,-0.057845461244969504,0.23141952435133367,-0.7220140022186248,-0.5935904021147652,1.4607403183312802,0.18707082332042813,-0.3169827815177365,0.611745932569519,,-2.261158858608153,0.7618733151225507,0.25853132101009163,-3.833730969557074,0.10476036319100004,-2.3311912765692715,-0.849722321385626,-0.43096961059327843,-1.0495470950740475,-1.9240031292706334,-0.2815735136872158,0.055509320247643504,
1126,200611.0,2006.0,11,2.974638620081405,0.2714194640570335,0.03022339687472351,0.45375456475346526,-0.09658791858542114,0.3653373950374734,-0.69200129967592,-0.6072227919097132,1.2889516003643169,0.30678964265558173,-0.215392431279926,0.5752361874704637,,-2.511804507110749,0.27823258211263857,0.369914113616828,2.1971377429119014,-0.45861247159715146,1.1152870707313047,0.17398349072067812,-0.23629813414867454,-1.4967657006964437,1.003567184699463,0.46684952064447444,-0.3718095224132095,
