,id,year,month,cons_sent_zscore,cons_sent_chg_zscore
481,201006,2010,6,-0.8287126592508631,0.5775384167867058
482,201007,2010,7,-1.492045773815561,-1.937926691230734
483,201008,2010,8,-1.403062063325174,0.26903797901098303
484,201009,2010,9,-1.4596880609099656,-0.1581164732938676
485,201010,2010,10,-1.5001352020419594,-0.11065486748221716
486,201011,2010,11,-1.1846475012124087,0.9335004603740757
487,201012,2010,12,-0.9500540826468444,0.6961924313158302
488,201101,2011,1,-0.9743223673260405,-0.06319326167056673
489,201102,2011,2,-0.7073712358548819,0.7911156429391277
490,201103,2011,3,-1.5163140584947572,-2.365081143535581
491,201104,2011,4,-1.330257209287586,0.5538076138808788
492,201105,2011,5,-0.9662329390996421,1.075885277809027
493,201106,2011,6,-1.192736929438807,-0.6564633343161889
494,201107,2011,7,-1.8237123310979095,-1.843003479607433
495,201108,2011,8,-2.4627771609834115,-1.86673428251326
496,201109,2011,9,-2.1634683166066573,0.8860388545624286
497,201110,2011,10,-2.058305749663474,0.31649958482263013
498,201111,2011,11,-1.8237123310979095,0.6961924313158302
499,201112,2011,12,-1.3221677810611865,1.4793089272080506
500,201201,2012,1,-0.9096069415148507,1.218270095243975
501,201202,2012,2,-0.8853386568356546,0.07919155576438124
502,201203,2012,3,-0.8125338027980654,0.22157637319933257
503,201204,2012,4,-0.7963549463452677,0.055460752858557706
504,201205,2012,5,-0.5617615277797046,0.6961924313158269
505,201206,2012,6,-1.055216649590028,-1.4395798302084093
506,201207,2012,7,-1.1280215036276173,-0.20557807910551806
507,201208,2012,8,-0.9662329390996421,0.4826152051634049
508,201209,2012,9,-0.6426558100436921,0.9572312632799026
509,201210,2012,10,-0.294810396308546,1.0284236719973765
510,201211,2012,11,-0.28672096808214653,0.03172994995273417
511,201212,2012,12,-1.079484934269224,-2.317619537723931
512,201301,2013,1,-1.006680080231636,0.22157637319932919
513,201302,2013,2,-0.6992818076284836,0.9097696574682521
514,201303,2013,3,-0.618387525364496,0.24530717610515612
515,201304,2013,4,-0.7963549463452677,-0.5140785168812375
516,201305,2013,5,-0.14111126000696922,1.9301941824187214
517,201306,2013,6,-0.1734689729125647,-0.08692406457639362
518,201307,2013,7,-0.09257469064857718,0.24530717610515612
519,201308,2013,8,-0.33525753744053977,-0.7039249401278393
520,201309,2013,9,-0.7073712358548819,-1.0836177866210361
521,201310,2013,10,-1.055216649590028,-1.0124253779035621
522,201311,2013,11,-0.9015175132884524,0.45888440225757804
523,201312,2013,12,-0.3028998245349443,1.76407856207795
524,201401,2014,1,-0.40806239147812784,-0.30050129072881554
525,201402,2014,2,-0.3757046785725335,0.10292235867020477
526,201403,2014,3,-0.5051355301949131,-0.3716936994462895
527,201404,2014,4,-0.1734689729125647,0.9809620661857261
528,201405,2014,5,-0.3514363938933363,-0.5140785168812375
529,201406,2014,6,-0.3028998245349443,0.1503839644818552
530,201407,2014,7,-0.35952582211973577,-0.1581164732938676
531,201408,2014,8,-0.3028998245349443,0.1741147673876821
532,201409,2014,9,-0.13302183178057095,0.5063460080692285
533,201410,2014,10,0.053035017426601286,0.5538076138808823
534,201411,2014,11,0.20673415372817688,0.45888440225757804
535,201412,2014,12,0.5950267085953168,1.147077686526501
536,201501,2015,1,0.9590509787832606,1.075885277809027
537,201502,2015,2,0.7406364166704952,-0.6327325314103619
538,201503,2015,3,0.5464901392369247,-0.5615401226928913
539,201504,2015,4,0.781083557802489,0.6961924313158302
540,201505,2015,5,0.36043329002975366,-1.2260026040559875
541,201506,2015,6,0.7972624142552855,1.289462503961449
542,201507,2015,7,0.554579567463323,-0.7039249401278393
543,201508,2015,8,0.4575064287465389,-0.27677048782298863
544,201509,2015,9,0.0773033021057973,-1.107348589526863
545,201510,2015,10,0.30380729244496213,0.6724616284100033
546,201511,2015,11,0.4089698593881457,0.31649958482263013
547,201512,2015,12,0.5141324263313293,0.31649958482263013
548,201601,2016,1,0.4655958569729372,-0.1343856703880407
549,201602,2016,2,0.44132757229374114,-0.06319326167056673
550,201603,2016,3,0.38470157470894967,-0.1581164732938676
551,201604,2016,4,0.22291301018097462,-0.4666169110695904
552,201605,2016,5,0.6840104190857037,1.3606549126789262
553,201606,2016,6,0.5869372803689185,-0.276770487822992
554,201607,2016,7,0.30380729244496213,-0.8225789546569637
555,201608,2016,8,0.2876284359921644,-0.03946245876474318
556,201609,2016,9,0.4008804311617474,0.34023038772845704
557,201610,2016,10,0.0773033021057973,-0.9412329691860881
558,201611,2016,11,0.6112055650481145,1.5742321388313483
559,201612,2016,12,0.9671404070096601,1.0521544749032035
560,201701,2017,1,0.991408691688856,0.07919155576438124
561,201702,2017,2,0.8134412707080833,-0.514078516881241
562,201703,2017,3,0.8619778400664765,0.1503839644818586
563,201704,2017,4,0.8700672682928748,0.0317299499527308
564,201705,2017,5,0.8781566965192731,0.0317299499527308
565,201706,2017,6,0.7082787037648998,-0.490347713975414
566,201707,2017,7,0.5788478521425202,-0.3716936994462895
567,201708,2017,8,0.853888411840077,0.8148464458449513
568,201709,2017,9,0.716368131991298,-0.3954245023521164
569,201710,2017,10,1.169376112669629,1.3369241097731028
570,201711,2017,11,0.991408691688856,-0.514078516881241
571,201712,2017,12,0.781083557802489,-0.6090017285045384
572,201801,2018,1,0.7649047013496912,-0.03946245876474318
573,201802,2018,2,1.0884818304056414,0.9572312632799026
574,201803,2018,3,1.2260021102544203,0.411422796445931
575,201804,2018,4,1.0156769763680522,-0.6090017285045418
576,201805,2018,5,0.9509615505568623,-0.18184727619969115
577,201806,2018,6,0.9671404070096601,0.055460752858557706
578,201807,2018,7,0.942872122330464,-0.06319326167056673
579,201808,2018,8,0.805351842481685,-0.3954245023521164
580,201809,2018,9,1.1208395433112357,0.9335004603740757
581,201810,2018,10,0.9994981199152544,-0.34796289654046597
582,201811,2018,11,0.9105144094248685,-0.2530396849171651
583,201812,2018,12,0.9752298352360583,0.19784557029350566
584,201901,2019,1,0.4008804311617474,-1.6768878592666583
585,201902,2019,2,0.6112055650481145,0.6250000225983529
586,201903,2019,3,0.9833192634624578,1.0996160807148538
587,201904,2019,4,0.8862461247456725,-0.276770487822992
588,201905,2019,5,1.1127501150848373,0.6724616284100033
589,201906,2019,6,0.9671404070096601,-0.41915530525794
590,201907,2019,7,0.9833192634624578,0.055460752858557706
591,201908,2019,8,0.2876284359921644,-2.0328499028540348
592,201909,2019,9,0.5626689956897224,0.8148464458449547
593,201910,2019,10,0.7487258448968935,0.5538076138808788
594,201911,2019,11,0.853888411840077,0.31649958482263013
595,201912,2019,12,1.0561241175000458,0.6012692196925293
596,202001,2020,1,1.0965712586320395,0.12665316157603168
597,202002,2020,2,1.1936443973488249,0.29276878191680655
598,202003,2020,3,0.23100243840737292,-2.8159663987462555
599,202004,2020,4,-1.1684686447596109,-4.097429755660797
600,202005,2020,5,-1.1280215036276173,0.12665316157603168
601,202006,2020,6,-0.6588346664964898,1.3843857155847499
602,202007,2020,7,-1.1118426471748195,-1.320925815679285
603,202008,2020,8,-0.98241179555244,0.3876919935401041
604,202009,2020,9,-0.4727778172893176,1.5030397301138776
605,202010,2020,10,-0.35952582211973577,0.34023038772845365
606,202011,2020,11,-0.7559078052132739,-1.1548101953385101
607,202012,2020,12,-0.4485095326101216,0.9097696574682521
608,202101,2021,1,-0.5860298124589006,-0.3954245023521164
609,202102,2021,2,-0.7639972334396734,-0.514078516881241
610,202103,2021,3,-0.10875354710137376,1.930194182418725
611,202104,2021,4,0.16628701259618311,0.8148464458449513
612,202105,2021,5,-0.2705421116293488,-1.2734642098676345
613,202106,2021,6,-0.06021697774298171,0.6250000225983529
614,202107,2021,7,-0.40806239147812784,-1.0124253779035621
615,202108,2021,8,-1.2898100681555922,-2.5786583696880063
616,202109,2021,9,-1.0875743624956236,0.6012692196925293
617,202110,2021,10,-1.1765580729860092,-0.2530396849171651
618,202111,2021,11,-1.5244034867211553,-1.0124253779035621
619,202112,2021,12,-1.2655417834763962,0.7673848400333009
620,202201,2022,1,-1.5405823431739532,-0.7988481517511368
621,202202,2022,2,-1.8965171851354987,-1.036156180809389
622,202203,2022,3,-2.171557744833056,-0.7988481517511385
623,202204,2022,4,-1.7023709077019282,1.3843857155847514
