,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
21858,-0.00584705186275338,1.0,0.013435043529710049,0.22129384792762335,4,2.520988,-1.1138066,0
21859,-0.009334209879207248,1.0,0.013197870194261926,0.18763528795330278,1,-2.7702467,-1.2995938,1
21860,0.01324637767279714,2.0,0.012734101870834161,0.12609441996938808,1,-1.6104934,3.7187293,2
21861,0.0015475513584336021,1.0,0.012123804108674658,0.09405946040853021,1,-3.4825144,-1.0277348,1
21862,0.004709367557034002,2.0,0.012298732358325268,0.03490955393183334,1,-1.8234341,4.2288094,2
21863,0.01504010857184412,3.0,0.01281075055134136,0.15279552097189947,2,-0.45442086,1.241427,2
21864,-0.00552192687467708,1.0,0.012989199832343935,-0.013678863627717521,1,-3.468339,-1.7778687,1
21865,0.00256187138141743,2.0,0.01322207584500432,-0.042606456518749454,1,-1.2945782,4.3839192,2
21866,-0.013569510482619394,1.0,0.01405089798231133,-0.07841983065851495,1,-2.8629017,-2.3064742,1
21867,-0.013680225356614792,1.0,0.015072222000239714,0.12326221846449043,2,1.8234078,-3.4249778,3
21868,0.00944465058750769,2.0,0.015533951762523167,0.14059069926404405,3,1.0638595,-0.92167556,0
21869,-0.0131629732479862,1.0,0.01579606915322881,0.2567428336353327,4,2.3547947,-1.2295796,0
21870,0.012796595491995893,2.0,0.015951208649825542,0.10234702481561683,1,-1.3049054,3.578491,2
21871,0.014233938039931263,3.0,0.015445871523831336,0.26451471393090653,2,-0.20725742,1.2203509,2
21872,-0.004173381467639252,1.0,0.015025642784017686,0.132228242888333,1,-2.7340083,-1.3105985,1
21873,0.010186567887826539,2.0,0.014752341795473477,0.04421272543103148,1,-1.3307222,3.853619,2
21874,-0.0034298724865846654,1.0,0.014419816392357943,0.15152630230214406,2,2.3392098,-3.641085,3
21875,-0.004265319483666607,1.0,0.014192569647341613,-0.03697369783553272,1,-3.4534497,-2.0466032,1
21876,0.010562750472544164,2.0,0.013979812335938955,-0.006234082509411106,2,4.1991706,-0.1306953,0
21877,-2.9006105785241416e-05,1.0,0.013177957293343574,-0.026621200863870098,1,-3.6792257,-1.8016552,1
21878,0.009552401746724804,2.0,0.012702779054623454,0.022611123665623244,2,4.296667,-0.10617712,0
21879,0.004058197702420977,1.0,0.012185084335166126,-0.049416960734772294,1,-3.9168754,-1.7795807,1
21880,0.0015949798604037268,1.0,0.011669539217460034,-0.09384850699630895,1,-4.198248,-2.0366445,1
21881,-0.0003143336127411364,1.0,0.011286005486550336,-0.09153433638369915,2,2.3997355,-4.7144833,3
