,Date,Open,High,Low,Close,Adj_Close,Volume,pct_dif_1
16226,1992-09-03,417.98,420.31,417.49,417.98,417.98,212500000.0,0.0
16227,1992-09-04,417.98,418.62,416.76,417.08,417.08,124380000.0,-0.002157859403471838
16228,1992-09-08,417.08,417.18,414.3,414.44,414.44,161440000.0,-0.006370041501785509
16229,1992-09-09,414.44,416.44,414.44,416.36,416.36,178800000.0,0.004611393985973715
16230,1992-09-10,416.34,420.52,416.34,419.95,419.95,221990000.0,0.008548636742469282
16231,1992-09-11,419.95,420.58,419.13,419.58,419.58,180560000.0,-0.0008818342151675594
16232,1992-09-14,419.65,425.27,419.65,425.27,425.27,250940000.0,0.013379735227032234
16233,1992-09-15,425.22,425.22,419.54,419.77,419.77,211860000.0,-0.013102413226290589
16234,1992-09-16,419.71,422.44,417.77,419.92,419.92,231450000.0,0.0003572108973138553
16235,1992-09-17,419.92,421.43,419.62,419.93,419.93,188270000.0,2.3813492724956312e-05
16236,1992-09-18,419.92,422.93,419.92,422.93,422.93,237440000.0,0.007093372425696924
16237,1992-09-21,422.9,422.9,421.18,422.14,422.14,153940000.0,-0.0018714170654285794
16238,1992-09-22,422.14,422.14,417.13,417.14,417.14,188810000.0,-0.011986383468379921
16239,1992-09-23,417.14,417.88,416.0,417.44,417.44,205700000.0,0.0007186661556152055
16240,1992-09-24,417.46,419.01,417.46,418.47,418.47,187960000.0,0.0024613472889335663
16241,1992-09-25,418.47,418.63,412.71,414.35,414.35,213670000.0,-0.00994328466272476
16242,1992-09-28,414.35,416.62,413.0,416.62,416.62,158760000.0,0.005448610244347323
16243,1992-09-29,416.62,417.38,415.34,416.8,416.8,170750000.0,0.0004318618042226651
16244,1992-09-30,416.79,418.58,416.67,417.8,417.8,184470000.0,0.0023934897079942556
16245,1992-10-01,417.8,418.67,415.46,416.29,416.29,204780000.0,-0.0036272790602704624
16246,1992-10-02,416.29,416.35,410.45,410.47,410.47,188030000.0,-0.014178868126781477
16247,1992-10-05,410.47,410.47,396.8,407.57,407.57,286550000.0,-0.0071153421498148395
16248,1992-10-06,407.57,408.56,404.84,407.18,407.18,203500000.0,-0.0009578073579252084
16249,1992-10-07,407.17,408.6,403.91,404.25,404.25,184380000.0,-0.007247990105132979
16250,1992-10-08,404.29,408.04,404.29,407.75,407.75,205000000.0,0.008583690987124463
16251,1992-10-09,407.75,407.75,402.42,402.66,402.66,178940000.0,-0.0126409377638702
16252,1992-10-12,402.66,407.44,402.66,407.44,407.44,126670000.0,0.011731788729628835
16253,1992-10-13,407.44,410.64,406.83,409.3,409.3,186650000.0,0.00454434400195459
16254,1992-10-14,409.3,411.52,407.86,409.37,409.37,175900000.0,0.00017099445489408892
16255,1992-10-15,409.34,411.03,407.92,409.6,409.6,213590000.0,0.0005615234375000444
16256,1992-10-16,409.6,411.73,407.43,411.73,411.73,235920000.0,0.005173293177567813
16257,1992-10-19,411.73,414.98,410.66,414.98,414.98,222150000.0,0.007831702732661814
16258,1992-10-20,414.98,417.98,414.49,415.48,415.48,258210000.0,0.0012034273611244825
16259,1992-10-21,415.53,416.15,414.54,415.67,415.67,219100000.0,0.00045709336733465905
16260,1992-10-22,415.67,416.81,413.1,414.9,414.9,216400000.0,-0.0018558688840685435
16261,1992-10-23,414.9,416.23,413.68,414.1,414.1,199060000.0,-0.0019319005071237732
16262,1992-10-26,414.09,418.17,413.71,418.16,418.16,188060000.0,0.009709202219246227
16263,1992-10-27,418.18,419.2,416.97,418.49,418.49,201730000.0,0.0007885493082271598
16264,1992-10-28,418.49,420.13,417.56,420.13,420.13,203910000.0,0.003903553661961741
16265,1992-10-29,420.15,421.16,419.83,420.86,420.86,206550000.0,0.0017345435536758498
16266,1992-10-30,420.86,421.13,418.54,418.68,418.68,201930000.0,-0.005206840546479428
16267,1992-11-02,418.66,422.75,418.12,422.75,422.75,203280000.0,0.009627439384979286
16268,1992-11-03,422.75,422.81,418.59,419.92,419.92,208140000.0,-0.006739378929319832
16269,1992-11-04,419.91,421.07,416.61,417.11,417.11,194400000.0,-0.006736832010740578
16270,1992-11-05,417.08,418.4,415.58,418.34,418.34,219730000.0,0.0029401921881722077
16271,1992-11-06,418.35,418.35,417.01,417.58,417.58,205310000.0,-0.0018200105369030866
16272,1992-11-09,417.58,420.13,416.79,418.59,418.59,197560000.0,0.0024128622279557346
16273,1992-11-10,418.59,419.71,417.98,418.62,418.62,223180000.0,7.166403898530782e-05
16274,1992-11-11,418.62,422.33,418.4,422.2,422.2,243750000.0,0.008479393652297452
16275,1992-11-12,422.2,423.1,421.7,422.87,422.87,226010000.0,0.001584411284792054
16276,1992-11-13,422.89,422.91,421.04,422.43,422.43,192950000.0,-0.0010415926899131163
16277,1992-11-16,422.44,422.44,420.35,420.68,420.68,173600000.0,-0.00415993153941238
16278,1992-11-17,420.63,420.97,418.31,419.27,419.27,187660000.0,-0.0033629880506595394
16279,1992-11-18,419.27,423.49,419.24,422.85,422.85,219080000.0,0.008466359229041128
16280,1992-11-19,422.86,423.61,422.5,423.61,423.61,218720000.0,0.001794103066499825
16281,1992-11-20,423.61,426.98,423.61,426.65,426.65,257460000.0,0.007125278331184727
16282,1992-11-23,426.65,426.65,424.95,425.12,425.12,192530000.0,-0.0035989838163341475
16283,1992-11-24,425.14,429.31,424.83,427.59,427.59,241540000.0,0.0057765616595335965
16284,1992-11-25,427.59,429.41,427.58,429.19,429.19,207700000.0,0.0037279526550013345
16285,1992-11-27,429.19,431.93,429.17,430.16,430.16,106020000.0,0.0022549748930631094
16286,1992-11-30,430.19,431.53,429.36,431.35,431.35,230150000.0,0.0027587805726208363
16287,1992-12-01,431.35,431.47,429.2,430.78,430.78,259050000.0,-0.0013231812061842473
16288,1992-12-02,430.78,430.87,428.61,429.89,429.89,247010000.0,-0.002070297052734389
16289,1992-12-03,429.98,430.99,428.8,429.91,429.91,238050000.0,4.652136493693715e-05
16290,1992-12-04,429.93,432.89,429.74,432.06,432.06,234960000.0,0.004976160718418685
16291,1992-12-07,432.06,435.31,432.06,435.31,435.31,217700000.0,0.007465943810158278
16292,1992-12-08,435.31,436.99,434.68,436.99,436.99,234330000.0,0.0038444815670839304
16293,1992-12-09,436.99,436.99,433.98,435.65,435.65,230060000.0,-0.003075863652014305
16294,1992-12-10,435.66,435.66,432.65,434.64,434.64,240640000.0,-0.002323762193999611
16295,1992-12-11,434.64,434.64,433.34,433.73,433.73,164510000.0,-0.002098079450349222
16296,1992-12-14,433.73,435.26,432.83,432.84,432.84,187040000.0,-0.0020561870437114022
16297,1992-12-15,432.82,433.66,431.92,432.57,432.57,227770000.0,-0.0006241764338719325
16298,1992-12-16,432.58,434.22,430.88,431.52,431.52,242130000.0,-0.002433259176863208
16299,1992-12-17,431.52,435.44,431.46,435.43,435.43,251640000.0,0.008979629331924822
16300,1992-12-18,435.46,441.29,435.46,441.28,441.28,389300000.0,0.013256889050036181
16301,1992-12-21,441.26,441.26,439.65,440.7,440.7,224680000.0,-0.0013160880417517225
16302,1992-12-22,440.7,441.64,438.25,440.31,440.31,250430000.0,-0.0008857395925597564
16303,1992-12-23,440.29,441.11,439.03,439.03,439.03,234140000.0,-0.0029155183017106566
16304,1992-12-24,439.03,439.81,439.03,439.77,439.77,95240000.0,0.0016826977738363443
16305,1992-12-28,439.77,439.77,437.26,439.15,439.15,143970000.0,-0.0014118182853239316
16306,1992-12-29,439.15,442.65,437.6,437.98,437.98,213660000.0,-0.0026713548563860427
16307,1992-12-30,437.98,439.37,437.12,438.82,438.82,183930000.0,0.0019142245111890411
16308,1992-12-31,438.82,439.59,435.71,435.71,435.71,165910000.0,-0.0071377751256570055
16309,1993-01-04,435.7,437.32,434.48,435.38,435.38,201210000.0,-0.0007579585649317472
16310,1993-01-05,435.38,435.4,433.55,434.34,434.34,240350000.0,-0.0023944375374131337
16311,1993-01-06,434.34,435.17,432.52,434.52,434.52,295240000.0,0.00041425020712511926
16312,1993-01-07,434.52,435.46,429.76,430.73,430.73,304850000.0,-0.008799015624637158
16313,1993-01-08,430.73,430.73,426.88,429.05,429.05,263470000.0,-0.003915627549236702
16314,1993-01-11,429.04,431.04,429.01,430.95,430.95,217150000.0,0.004408864137370872
16315,1993-01-12,430.95,431.39,428.19,431.04,431.04,239410000.0,0.0002087973273942832
16316,1993-01-13,431.03,433.44,429.99,433.03,433.03,245360000.0,0.004595524559499232
16317,1993-01-14,433.08,435.96,433.08,435.94,435.94,281040000.0,0.006675230536312394
16318,1993-01-15,435.87,439.49,435.84,437.15,437.15,309720000.0,0.002767928628617133
16319,1993-01-18,437.13,437.13,435.92,436.84,436.84,196030000.0,-0.0007096419741781941
16320,1993-01-19,436.84,437.7,434.59,435.13,435.13,283240000.0,-0.003929860041826534
16321,1993-01-20,435.14,436.23,433.37,433.37,433.37,268790000.0,-0.004061194821976581
16322,1993-01-21,433.37,435.75,432.48,435.49,435.49,257620000.0,0.004868079634434785
16323,1993-01-22,435.49,437.81,435.49,436.11,436.11,293320000.0,0.0014216596730182857
16324,1993-01-25,436.11,440.53,436.11,440.01,440.01,288740000.0,0.008863434921933542
16325,1993-01-26,440.05,442.66,439.54,439.95,439.95,314110000.0,-0.00013637913399250432
16326,1993-01-27,439.95,440.04,436.82,438.11,438.11,277020000.0,-0.004199858483029319
16327,1993-01-28,438.13,439.14,437.3,438.66,438.66,256980000.0,0.0012538184470888875
16328,1993-01-29,438.67,438.93,436.91,438.78,438.78,247200000.0,0.0002734855736358715
16329,1993-02-01,438.78,442.52,438.78,442.52,442.52,238570000.0,0.008451595408117168
16330,1993-02-02,442.52,442.87,440.76,442.55,442.55,271560000.0,6.778895040115141e-05
16331,1993-02-03,442.56,447.35,442.56,447.2,447.2,345410000.0,0.010398032200357732
16332,1993-02-04,447.2,449.86,447.2,449.56,449.56,351140000.0,0.005249577364534241
16333,1993-02-05,449.56,449.56,446.95,448.93,448.93,324710000.0,-0.0014033368231127245
16334,1993-02-08,448.94,450.04,447.7,447.85,447.85,243400000.0,-0.0024115217148598504
16335,1993-02-09,448.04,448.04,444.52,445.33,445.33,240410000.0,-0.0056587249904566025
16336,1993-02-10,445.33,446.37,444.24,446.23,446.23,251910000.0,0.0020168971158372006
16337,1993-02-11,446.21,449.36,446.21,447.66,447.66,257190000.0,0.0031943885984899406
16338,1993-02-12,447.66,447.7,444.58,444.58,444.58,216810000.0,-0.00692788699446678
16339,1993-02-16,444.53,444.53,433.47,433.91,433.91,332850000.0,-0.024590352838146062
16340,1993-02-17,433.93,433.97,430.92,433.3,433.3,302210000.0,-0.0014078006000461888
16341,1993-02-18,433.3,437.79,428.25,431.9,431.9,311180000.0,-0.003241491085899593
16342,1993-02-19,431.93,434.26,431.68,434.22,434.22,310700000.0,0.00534291373036721
16343,1993-02-22,434.21,436.49,433.53,435.24,435.24,311570000.0,0.002343534601599076
16344,1993-02-23,435.34,436.84,432.41,434.8,434.8,329060000.0,-0.00101195952161913
16345,1993-02-24,434.76,440.87,434.68,440.87,440.87,316750000.0,0.01376823099779979
16346,1993-02-25,440.7,442.34,439.67,442.34,442.34,252860000.0,0.003323235520188024
16347,1993-02-26,442.34,443.77,440.98,443.38,443.38,234160000.0,0.0023456177545221266
16348,1993-03-01,443.38,444.18,441.34,442.01,442.01,232460000.0,-0.003099477387389436
16349,1993-03-02,442.0,447.91,441.07,447.9,447.9,269750000.0,0.013150256753739644
16350,1993-03-03,447.9,450.0,447.73,449.26,449.26,277380000.0,0.0030272002849129984
16351,1993-03-04,449.26,449.52,446.72,447.34,447.34,234220000.0,-0.004292037376492189
16352,1993-03-05,447.34,449.59,445.56,446.11,446.11,253480000.0,-0.0027571675147384307
16353,1993-03-08,446.12,454.71,446.12,454.71,454.71,275290000.0,0.018913153438455205
16354,1993-03-09,454.67,455.52,453.68,454.4,454.4,290670000.0,-0.00068221830985916
16355,1993-03-10,454.4,456.34,452.7,456.33,456.33,255610000.0,0.00422939539368441
16356,1993-03-11,456.35,456.76,453.48,453.72,453.72,257060000.0,-0.005752446442739921
16357,1993-03-12,453.7,453.7,447.04,449.83,449.83,255420000.0,-0.008647711357624087
16358,1993-03-15,449.83,451.43,449.4,451.43,451.43,195930000.0,0.003544292581352641
16359,1993-03-16,451.43,452.36,451.01,451.37,451.37,218820000.0,-0.00013292863947538
16360,1993-03-17,451.36,451.36,447.99,448.31,448.31,241270000.0,-0.006825634047868667
16361,1993-03-18,448.36,452.39,448.36,451.89,451.89,241180000.0,0.00792228197127616
16362,1993-03-19,451.9,453.32,449.91,450.18,450.18,339660000.0,-0.0037984806077568517
16363,1993-03-22,450.17,450.17,446.08,448.88,448.88,233190000.0,-0.0028960969524149246
16364,1993-03-23,448.88,449.8,448.3,448.76,448.76,232730000.0,-0.00026740351189946643
16365,1993-03-24,448.71,450.9,446.1,448.07,448.07,274300000.0,-0.0015399379561229223
16366,1993-03-25,448.09,451.75,447.93,450.88,450.88,251530000.0,0.006232256919801282
16367,1993-03-26,450.91,452.09,447.69,447.78,447.78,226650000.0,-0.006923042565545632
16368,1993-03-29,447.76,452.81,447.75,450.77,450.77,199970000.0,0.006633094482773941
16369,1993-03-30,450.79,452.06,449.63,451.97,451.97,231190000.0,0.0026550434763370255
16370,1993-03-31,451.97,454.88,451.67,451.67,451.67,279190000.0,-0.0006642017402085845
16371,1993-04-01,451.67,452.63,449.6,450.3,450.3,234530000.0,-0.0030424161669997877
16372,1993-04-02,450.28,450.28,440.71,441.39,441.39,323330000.0,-0.02018622986474552
16373,1993-04-05,441.42,442.43,440.53,442.29,442.29,296080000.0,0.0020348640032558595
16374,1993-04-06,442.29,443.38,439.48,441.16,441.16,293680000.0,-0.002561428960014497
16375,1993-04-07,441.16,442.73,440.5,442.73,442.73,300000000.0,0.00354617938698528
16376,1993-04-08,442.71,443.77,440.02,441.84,441.84,284370000.0,-0.0020143038203875685
16377,1993-04-12,441.84,448.37,441.84,448.37,448.37,259690000.0,0.01456386466534342
16378,1993-04-13,448.41,450.4,447.66,449.22,449.22,286690000.0,0.0018921686478785955
16379,1993-04-14,449.22,450.0,448.02,448.66,448.66,257340000.0,-0.001248161191102399
16380,1993-04-15,448.6,449.11,446.39,448.4,448.4,259500000.0,-0.000579839429081284
16381,1993-04-16,448.41,449.39,447.67,448.94,448.94,305160000.0,0.0012028333407582761
16382,1993-04-19,448.94,449.14,445.85,447.46,447.46,244710000.0,-0.003307558217494342
16383,1993-04-20,447.46,447.46,441.81,445.1,445.1,317990000.0,-0.005302179285553711
16384,1993-04-21,445.09,445.77,443.08,443.63,443.63,287300000.0,-0.003313572120911632
16385,1993-04-22,443.55,445.73,439.46,439.46,439.46,310390000.0,-0.009488918217812807
16386,1993-04-23,439.49,439.49,436.82,437.03,437.03,259810000.0,-0.005560259021119848
16387,1993-04-26,437.03,438.35,432.3,433.54,433.54,283260000.0,-0.008050006919776611
16388,1993-04-27,433.52,438.02,433.14,438.01,438.01,284140000.0,0.010205246455560308
16389,1993-04-28,438.01,438.8,436.68,438.02,438.02,267980000.0,2.2830007762181875e-05
16390,1993-04-29,438.02,438.96,435.59,438.89,438.89,249760000.0,0.001982273462598839
16391,1993-04-30,438.89,442.29,438.89,440.19,440.19,247460000.0,0.002953270178786459
16392,1993-05-03,440.19,442.59,438.25,442.46,442.46,224970000.0,0.005130407268453605
16393,1993-05-04,442.58,445.19,442.45,444.05,444.05,268310000.0,0.0035806778515933605
16394,1993-05-05,443.98,446.09,443.76,444.52,444.52,274240000.0,0.001057320255556489
16395,1993-05-06,444.6,444.81,442.9,443.26,443.26,255460000.0,-0.0028425754636105015
16396,1993-05-07,443.28,443.7,441.69,442.31,442.31,223570000.0,-0.0021478148809658125
16397,1993-05-10,442.34,445.42,442.05,442.8,442.8,235580000.0,0.0011065943992773467
16398,1993-05-11,442.8,444.57,441.52,444.36,444.36,218480000.0,0.0035106670267350845
16399,1993-05-12,444.32,445.16,442.87,444.8,444.8,255680000.0,0.00098920863309352
16400,1993-05-13,444.75,444.75,439.23,439.23,439.23,293920000.0,-0.012681283154611462
16401,1993-05-14,439.22,439.82,438.1,439.56,439.56,252910000.0,0.0007507507507507145
16402,1993-05-17,439.56,440.38,437.83,440.37,440.37,227580000.0,0.0018393623543838187
16403,1993-05-18,440.39,441.26,437.95,440.32,440.32,264300000.0,-0.00011355377906979326
16404,1993-05-19,440.32,447.86,436.86,447.57,447.57,342420000.0,0.016198583461804857
16405,1993-05-20,447.57,450.59,447.36,450.59,450.59,289160000.0,0.00670232362014244
16406,1993-05-21,450.59,450.59,444.89,445.84,445.84,279120000.0,-0.010654046294634846
16407,1993-05-24,445.84,448.44,445.26,448.0,448.0,197990000.0,0.0048214285714286275
16408,1993-05-25,448.0,449.04,447.7,448.85,448.85,222090000.0,0.0018937284170658854
16409,1993-05-26,448.85,453.51,448.82,453.44,453.44,274230000.0,0.010122618207480538
16410,1993-05-27,453.44,454.55,451.14,452.41,452.41,300810000.0,-0.002276695917419979
16411,1993-05-28,452.41,452.41,447.67,450.19,450.19,207820000.0,-0.004931251249472505
16412,1993-06-01,450.23,455.63,450.23,453.83,453.83,229690000.0,0.008020624462904581
16413,1993-06-02,453.83,454.53,452.68,453.85,453.85,295560000.0,4.4067423157516036e-05
16414,1993-06-03,453.84,453.85,451.12,452.49,452.49,285570000.0,-0.003005591283785307
16415,1993-06-04,452.43,452.43,448.92,450.06,450.06,226440000.0,-0.005399280095987217
16416,1993-06-07,450.07,450.75,447.32,447.69,447.69,236920000.0,-0.0052938417208336225
16417,1993-06-08,447.65,447.65,444.31,444.71,444.71,240640000.0,-0.00670099615479755
16418,1993-06-09,444.71,447.39,444.66,445.78,445.78,249030000.0,0.0024002871371528404
16419,1993-06-10,445.78,446.22,444.09,445.38,445.38,232600000.0,-0.0008981094795455055
16420,1993-06-11,445.38,448.19,445.38,447.26,447.26,256750000.0,0.004203371640656432
16421,1993-06-14,447.26,448.64,447.23,447.71,447.71,210440000.0,0.0010051149181389486
16422,1993-06-15,447.73,448.28,446.18,446.27,446.27,234110000.0,-0.0032267461402290046
16423,1993-06-16,446.27,447.43,443.61,447.43,447.43,267500000.0,0.0025925843148649507
16424,1993-06-17,447.43,448.98,446.91,448.54,448.54,239810000.0,0.0024746956793151417
16425,1993-06-18,448.54,448.59,443.68,443.68,443.68,300500000.0,-0.010953840605842079
16426,1993-06-21,443.68,446.22,443.68,446.22,446.22,223650000.0,0.0056922594236027526
16427,1993-06-22,446.25,446.29,444.94,445.93,445.93,259530000.0,-0.0006503262843944575
16428,1993-06-23,445.96,445.96,443.19,443.19,443.19,278260000.0,-0.006182449965026308
16429,1993-06-24,443.04,447.21,442.5,446.62,446.62,267450000.0,0.007679906855940188
16430,1993-06-25,446.62,448.64,446.62,447.6,447.6,210430000.0,0.0021894548704200585
16431,1993-06-28,447.6,451.9,447.6,451.85,451.85,242090000.0,0.009405776253181366
16432,1993-06-29,451.89,451.9,449.67,450.69,450.69,276310000.0,-0.002573831236548459
16433,1993-06-30,450.69,451.47,450.15,450.53,450.53,281120000.0,-0.00035513728275592083
16434,1993-07-01,450.54,451.15,448.71,449.02,449.02,292040000.0,-0.003362879159057483
16435,1993-07-02,449.02,449.02,445.2,445.84,445.84,220750000.0,-0.007132603624618713
16436,1993-07-06,445.86,446.87,441.42,441.43,441.43,234810000.0,-0.009990258931200797
16437,1993-07-07,441.4,443.63,441.4,442.83,442.83,253170000.0,0.0031614840909603625
16438,1993-07-08,442.84,448.64,442.84,448.64,448.64,282910000.0,0.012950249643366624
16439,1993-07-09,448.64,448.94,446.74,448.11,448.11,235210000.0,-0.001182745308071618
16440,1993-07-12,448.13,449.11,447.71,448.98,448.98,202310000.0,0.0019377255111586362
16441,1993-07-13,449.0,450.7,448.07,448.09,448.09,236720000.0,-0.001986208127831559
16442,1993-07-14,448.08,451.12,448.08,450.08,450.08,297430000.0,0.004421436189121954
16443,1993-07-15,450.09,450.12,447.26,449.22,449.22,277810000.0,-0.0019144294555005492
16444,1993-07-16,449.07,449.08,445.66,445.75,445.75,263100000.0,-0.007784632641615316
16445,1993-07-19,445.75,446.78,444.83,446.03,446.03,216370000.0,0.0006277604645426826
16446,1993-07-20,446.03,447.63,443.71,447.31,447.31,277420000.0,0.002861550155373297
16447,1993-07-21,447.28,447.5,445.84,447.18,447.18,278590000.0,-0.00029071067579049926
16448,1993-07-22,447.18,447.23,443.72,444.51,444.51,249630000.0,-0.006006614024431432
16449,1993-07-23,444.54,447.1,444.54,447.1,447.1,222170000.0,0.005792887497204276
16450,1993-07-26,447.06,449.5,447.04,449.09,449.09,222580000.0,0.0044311830590749125
16451,1993-07-27,449.0,449.44,446.76,448.24,448.24,256750000.0,-0.0018963055505978178
16452,1993-07-28,448.25,448.61,446.59,447.19,447.19,273100000.0,-0.0023479952592857876
16453,1993-07-29,447.19,450.77,447.19,450.24,450.24,261240000.0,0.006774164889836557
16454,1993-07-30,450.19,450.22,446.98,448.13,448.13,254420000.0,-0.004708455135786521
16455,1993-08-02,448.13,450.15,448.03,450.15,450.15,230380000.0,0.004487393091191785
16456,1993-08-03,450.15,450.43,447.59,449.27,449.27,253110000.0,-0.0019587330558461405
16457,1993-08-04,449.27,449.72,447.93,448.54,448.54,230040000.0,-0.0016275025638738158
16458,1993-08-05,448.55,449.61,446.94,448.13,448.13,261900000.0,-0.0009149130832571463
16459,1993-08-06,448.13,449.26,447.87,448.68,448.68,221170000.0,0.0012258179548899246
16460,1993-08-09,448.68,451.51,448.31,450.72,450.72,232750000.0,0.004526091586794507
16461,1993-08-10,450.71,450.71,449.1,449.45,449.45,255520000.0,-0.002825675826009653
16462,1993-08-11,449.6,451.0,449.6,450.46,450.46,268330000.0,0.002242152466367693
16463,1993-08-12,450.47,451.63,447.53,448.96,448.96,278530000.0,-0.003341054882394868
16464,1993-08-13,448.97,450.25,448.97,450.14,450.14,214370000.0,0.002621406673479377
16465,1993-08-16,450.25,453.41,450.25,452.38,452.38,233640000.0,0.004951589371767119
16466,1993-08-17,452.38,453.7,451.96,453.13,453.13,261320000.0,0.001655154150023172
16467,1993-08-18,453.21,456.99,453.21,456.04,456.04,312940000.0,0.006381019208841384
16468,1993-08-19,456.01,456.76,455.2,456.43,456.43,293330000.0,0.000854457419538563
16469,1993-08-20,456.51,456.68,454.6,456.16,456.16,276800000.0,-0.0005918975797965227
16470,1993-08-23,456.12,456.12,454.29,455.23,455.23,212500000.0,-0.0020429233574237346
16471,1993-08-24,455.23,459.77,455.04,459.77,459.77,270700000.0,0.009874502468625538
16472,1993-08-25,459.75,462.04,459.3,460.13,460.13,301650000.0,0.0007823875861169966
16473,1993-08-26,460.04,462.87,458.82,461.04,461.04,254070000.0,0.0019737983689051383
16474,1993-08-27,461.05,461.05,459.19,460.54,460.54,196140000.0,-0.0010856820254483866
16475,1993-08-30,460.54,462.58,460.28,461.9,461.9,194180000.0,0.002944360251136516
16476,1993-08-31,461.9,463.56,461.29,463.56,463.56,252830000.0,0.0035809819656571424
16477,1993-09-01,463.55,463.8,461.77,463.15,463.15,245040000.0,-0.0008852423620857714
16478,1993-09-02,463.13,463.54,461.07,461.3,461.3,259870000.0,-0.004010405376110917
16479,1993-09-03,461.3,462.05,459.91,461.34,461.34,197160000.0,8.670394936481472e-05
16480,1993-09-07,461.34,462.07,457.95,458.52,458.52,229500000.0,-0.006150222454854736
16481,1993-09-08,458.52,458.53,453.75,456.65,456.65,283100000.0,-0.004095039964962235
16482,1993-09-09,456.65,458.11,455.17,457.5,457.5,258070000.0,0.0018579234972678092
16483,1993-09-10,457.49,461.86,457.49,461.72,461.72,269950000.0,0.009139738369574692
16484,1993-09-13,461.7,463.38,461.41,462.06,462.06,244970000.0,0.0007358351729212115
16485,1993-09-14,461.93,461.93,458.15,459.9,459.9,258650000.0,-0.004696673189823929
16486,1993-09-15,459.9,461.96,456.31,461.6,461.6,294410000.0,0.003682842287695072
16487,1993-09-16,461.54,461.54,459.0,459.43,459.43,229700000.0,-0.004723244019763655
16488,1993-09-17,459.43,459.43,457.09,458.83,458.83,381370000.0,-0.001307673866137835
16489,1993-09-20,458.84,459.91,455.0,455.05,455.05,231130000.0,-0.00830677947478293
16490,1993-09-21,455.05,455.8,449.64,452.95,452.95,300310000.0,-0.004636273319350972
16491,1993-09-22,452.94,456.92,452.94,456.2,456.2,298960000.0,0.007124068391056554
16492,1993-09-23,456.25,458.69,456.25,457.74,457.74,275350000.0,0.003364355310875214
16493,1993-09-24,457.74,458.56,456.92,457.63,457.63,248270000.0,-0.00024036885693685652
16494,1993-09-27,457.63,461.81,457.63,461.8,461.8,244920000.0,0.009029883066262486
16495,1993-09-28,461.84,462.08,460.91,461.53,461.53,243320000.0,-0.0005850107251967124
16496,1993-09-29,461.6,462.17,459.51,460.11,460.11,277690000.0,-0.0030862185129642023
16497,1993-09-30,460.11,460.56,458.28,458.93,458.93,280980000.0,-0.002571198221951075
16498,1993-10-01,458.93,461.48,458.35,461.28,461.28,256880000.0,0.005094519597641272
16499,1993-10-04,461.28,461.8,460.02,461.34,461.34,229380000.0,0.0001300559240473453
16500,1993-10-05,461.34,463.15,459.45,461.2,461.2,294570000.0,-0.0003035559410233876
16501,1993-10-06,461.24,462.6,460.26,460.74,460.74,277070000.0,-0.0009983938880930231
16502,1993-10-07,460.71,461.13,459.08,459.18,459.18,255210000.0,-0.003397360512217436
16503,1993-10-08,459.18,460.99,456.4,460.31,460.31,243600000.0,0.0024548673719884326
16504,1993-10-11,460.31,461.87,460.31,460.88,460.88,183060000.0,0.0012367644506161976
16505,1993-10-12,461.04,462.47,460.73,461.12,461.12,263970000.0,0.0005204718945177158
16506,1993-10-13,461.12,461.98,460.76,461.49,461.49,290930000.0,0.0008017508505059796
16507,1993-10-14,461.55,466.83,461.55,466.83,466.83,352530000.0,0.011438853544116648
16508,1993-10-15,466.83,471.1,466.83,469.5,469.5,366110000.0,0.0056869009584664875
16509,1993-10-18,469.5,470.04,468.02,468.45,468.45,329580000.0,-0.002241434518091603
16510,1993-10-19,468.41,468.64,464.8,466.21,466.21,304400000.0,-0.004804701743849358
16511,1993-10-20,466.21,466.87,464.54,466.07,466.07,305670000.0,-0.0003003840624798557
16512,1993-10-21,466.06,466.64,464.38,465.36,465.36,289600000.0,-0.0015257005329207055
16513,1993-10-22,465.36,467.82,463.27,463.27,463.27,301440000.0,-0.004511408034191793
16514,1993-10-25,463.27,464.49,462.05,464.2,464.2,260310000.0,0.0020034467901766627
16515,1993-10-26,464.2,464.32,462.65,464.3,464.3,284530000.0,0.0002153779883696376
16516,1993-10-27,464.3,464.61,463.36,464.61,464.61,279830000.0,0.0006672262758012145
16517,1993-10-28,464.52,468.76,464.52,467.73,467.73,301220000.0,0.006670515040728635
16518,1993-10-29,467.72,468.2,467.37,467.83,467.83,270570000.0,0.00021375285894441548
16519,1993-11-01,467.83,469.11,467.33,469.1,469.1,256030000.0,0.0027073118738009778
16520,1993-11-02,469.1,469.1,466.2,468.44,468.44,304780000.0,-0.001408931773546292
16521,1993-11-03,468.44,468.61,460.95,463.02,463.02,342110000.0,-0.011705757850632837
16522,1993-11-04,463.02,463.16,457.26,457.49,457.49,323430000.0,-0.01208769590592138
16523,1993-11-05,457.49,459.63,454.36,459.57,459.57,336890000.0,0.0045259699284113065
16524,1993-11-08,459.57,461.54,458.78,460.21,460.21,234340000.0,0.0013906694769778719
16525,1993-11-09,460.21,463.42,460.21,460.33,460.33,276360000.0,0.0002606825538200955
16526,1993-11-10,460.4,463.72,459.57,463.72,463.72,283450000.0,0.007310445958768315
16527,1993-11-11,463.72,464.96,462.49,462.64,462.64,283820000.0,-0.002334428497319819
16528,1993-11-12,462.64,465.84,462.64,465.39,465.39,326240000.0,0.005909022540235072
